Driver State,Speed (GPS),Engine Load,Throttle Position(Manifold),Engine RPM,Speed (OBD),Torque,GPS Bearing,Air Fuel Ratio(Measured),Engine Load(Absolute),Relative Throttle Position,Absolute Throttle Position B,Accelerator PedalPosition D,Accelerator PedalPosition E,Air Fuel Ratio(Commanded),Engine kW (At the wheels),time,lat,lng
5,26.1209,74.1176,21.9608,2230.25,27,22.8743,180,14.6592,50.9804,14.1176,23.9216,28.6275,14.1176,14.9239,7.24338,1416451175840,40.4419,-79.9279
5,26.7964,96.8627,23.1373,1935.25,29,19.1614,179,14.6148,49.0196,12.9412,21.9608,28.6275,14.1176,14.9239,5.26507,1416451176840,40.4419,-79.9279
5,24.3194,78.8235,23.5294,1702,29,19.1614,180,14.7713,58.4314,15.2941,21.9608,29.4118,14.902,14.4824,5.26507,1416451177841,40.4418,-79.9279
5,23.6439,83.5294,23.5294,1886,35,36.2806,179,14.6457,63.5294,15.2941,24.7059,32.1569,16.0784,14.4824,9.71528,1416451178841,40.4417,-79.9279
5,34.4525,73.7255,23.5294,2159.25,40,59.8735,178,14.6457,52.1569,13.7255,22.3529,30.9804,15.2941,14.4824,18.3559,1416451179840,40.4416,-79.9279
5,36.9295,73.7255,21.5686,2266,40,59.8735,179,14.5416,47.451,12.549,21.9608,29.8039,14.902,14.9239,18.3559,1416451180841,40.4415,-79.9279
5,38.9561,93.7255,20.7843,2266,43,36.0037,177,14.9387,43.9216,11.3725,20.3922,27.8431,14.1176,14.4824,11.5837,1416451181840,40.4414,-79.9279
5,43.0094,74.5098,21.1765,2516,45,22.9087,177,15.411,43.9216,12.9412,21.9608,27.451,13.7255,14.9239,8.1837,1416451182840,40.4413,-79.9279
5,43.0094,86.6667,13.7255,1776.25,46,16.6694,177,14.6619,46.6667,5.88235,21.9608,27.451,13.7255,14.9239,4.204,1416451183841,40.4413,-79.9279
5,44.3605,20,9.41177,1732,47,16.6097,180,14.7386,27.8431,5.88235,14.5098,21.1765,10.1961,14.9239,4.0846,1416451184840,40.4412,-79.9278
5,44.8108,52.549,9.41177,1409.5,46,16.6097,183,14.7386,32.549,4.31373,16.0784,21.5686,10.9804,14.848,4.0846,1416451185840,40.4411,-79.9278
5,44.8108,52.549,14.5098,1416,46,16.6097,179,14.7861,30.9804,5.88235,14.902,21.9608,10.9804,14.848,4.0846,1416451186840,40.4409,-79.9279
5,45.036,50.1961,13.7255,1416,46,16.6097,177,14.3573,29.8039,5.88235,14.902,21.9608,10.1961,14.848,4.0846,1416451187841,40.4408,-79.9278
5,45.7115,38.4314,9.80392,1314,46,0,178,14.6924,29.8039,0.392157,10.9804,16.0784,10.1961,14.848,0,1416451188840,40.4407,-79.9278
5,44.3605,20.3922,10.1961,1288,45,0,181,14.0047,14.1176,1.17647,10.1961,16.0784,8.23529,14.5542,0,1416451189841,40.4406,-79.9278
5,44.5856,16.0784,9.80392,1200,43,0,178,14.6493,10.9804,0.784314,10.1961,16.0784,8.23529,14.848,0,1416451190841,40.4404,-79.9278
3,42.7842,17.2549,9.80392,1140,40,0,180,15.3316,10.1961,0.784314,9.80392,15.2941,7.84314,14.848,0,1416451191841,40.4402,-79.9278
3,40.082,18.4314,10.1961,1215.75,40,0,176,14.6749,10.5882,1.17647,10.1961,15.2941,7.84314,14.848,0,1416451192841,40.4401,-79.9278
3,31.5252,28.2353,10.9804,1204,30,0,178,14.6749,15.6863,2.35294,10.9804,15.2941,7.84314,14.5632,0,1416451193841,40.44,-79.9278
3,29.2734,28.2353,10.9804,1304.75,26,0,177,15.4007,18.8235,3.13725,11.7647,15.2941,7.84314,14.8898,0,1416451194841,40.4399,-79.9278
3,25.6705,31.3725,11.3725,1310.25,26,0,179,15.1715,17.6471,2.35294,11.7647,15.2941,7.84314,14.8898,0,1416451195840,40.4399,-79.9278
3,19.1403,29.4118,11.3725,1310.25,21,0,181,14.8763,16.4706,2.35294,11.3725,15.2941,7.84314,14.5946,0,1416451196840,40.4398,-79.9278
3,9.23238,27.451,10.9804,1286.5,12,0,182,14.674,16.4706,2.35294,11.3725,15.2941,7.84314,14.848,0,1416451197840,40.4398,-79.9278
3,7.20576,32.9412,11.7647,1296,9,0,181,15.0566,17.2549,1.56863,11.3725,15.2941,7.84314,14.848,0,1416451198847,40.4398,-79.9278
8,7.20576,27.8431,10.5882,1219,2,0,181,14.5237,16.4706,1.56863,10.9804,15.2941,7.84314,14.848,0,1416451199841,40.4398,-79.9278
1,4.27842,80.7843,10.5882,1346,2,0,183,14.5237,42.3529,3.13725,11.7647,18.4314,10.5882,14.5542,0,1416451200841,40.4397,-79.9278
1,0.90072,80.7843,15.2941,1796.75,2,0,183,14.3694,44.7059,9.41177,20,24.3137,12.1569,14.848,0,1416451201841,40.4397,-79.9278
1,0,100,21.5686,1796.75,8,17.1957,183,14.774,40.7843,12.1569,20.7843,24.3137,12.1569,14.848,4.38679,1416451202842,40.4397,-79.9278
1,8.55684,76.8627,23.9216,2432,16,31.9835,185,14.831,40.7843,12.549,23.9216,25.098,12.1569,14.9239,11.0441,1416451203840,40.4397,-79.9278
1,15.0871,86.6667,22.3529,1920.75,20,26.7189,183,14.6951,49.0196,11.7647,23.9216,25.098,12.9412,14.9239,7.28666,1416451204841,40.4397,-79.9278
1,19.3655,86.6667,21.9608,2236,26,44.8316,186,14.5739,45.8824,11.7647,20.7843,25.4902,13.3333,14.9239,14.233,1416451205840,40.4396,-79.9278
1,27.6971,80.7843,21.9608,2471,32,48.6159,181,14.5739,45.4902,12.549,21.1765,26.2745,13.3333,14.9239,17.0565,1416451206841,40.4395,-79.9278
1,32.4259,80.7843,23.9216,2471,32,48.6159,182,14.9759,45.4902,16.0784,23.9216,27.451,13.7255,14.9239,17.0565,1416451207840,40.4394,-79.9278
1,36.7043,73.7255,19.6078,2126,39,78.5349,185,14.6749,37.2549,9.80392,19.6078,19.2157,7.84314,14.4824,23.7064,1416451208840,40.4393,-79.9278
1,41.2079,23.9216,11.3725,1941.25,45,92.6616,181,15.4375,37.2549,9.80392,10.9804,15.2941,7.84314,14.5542,25.54,1416451209840,40.4392,-79.9278
3,41.2079,12.9412,10.5882,1430.5,46,22.801,181,19.5387,14.5098,0.784314,9.80392,15.2941,7.84314,14.8521,4.63107,1416451210840,40.4392,-79.9278
3,45.7115,16.0784,9.41177,1196.75,45,22.801,175,16.3895,10.9804,0.784314,9.80392,15.2941,7.84314,14.8521,4.63107,1416451211840,40.4391,-79.9278
3,48.8641,16.8627,9.41177,1122,42,22.801,177,14.9997,10.5882,0.784314,9.80392,15.2941,7.84314,14.5578,4.63107,1416451212841,40.439,-79.9278
3,44.3605,17.6471,9.41177,1059.5,39,0,179,14.9997,10.5882,0.784314,9.80392,15.2941,7.84314,14.5578,0,1416451213840,40.4389,-79.9278
3,41.2079,18.4314,9.41177,1270.75,34,0,176,14.9337,10.9804,0.784314,9.80392,15.2941,7.84314,14.848,0,1416451214840,40.4388,-79.9277
3,39.1813,18.4314,9.80392,1270.75,34,0,175,13.9984,10.9804,0.784314,9.80392,15.2941,7.84314,14.848,0,1416451215840,40.4387,-79.9277
3,36.4792,18.8235,9.41177,1082.25,30,0,175,15.1881,24.3137,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416451216841,40.4386,-79.9277
3,30.8497,41.9608,11.3725,1297.75,26,0,176,14.0195,24.3137,2.35294,11.3725,15.2941,7.84314,14.848,0,1416451217840,40.4385,-79.9277
3,25.6705,30.5882,10.9804,1304,21,0,177,15.0584,18.4314,2.35294,11.3725,15.2941,7.84314,14.848,0,1416451218842,40.4384,-79.9277
3,21.1669,29.0196,10.9804,1309,15,0,175,14.8512,17.2549,2.35294,10.9804,15.2941,7.84314,14.5542,0,1416451219841,40.4384,-79.9277
3,15.0871,28.2353,10.9804,1307.5,11,0,176,14.3582,16.8627,2.35294,10.9804,15.2941,7.84314,14.5542,0,1416451220841,40.4383,-79.9277
3,7.20576,28.2353,10.1961,1218.5,5,0,175,14.3582,15.6863,1.96078,10.9804,15.2941,7.84314,14.848,0,1416451221840,40.4383,-79.9277
1,2.70216,28.2353,10.1961,1016,2,0,175,14.6224,16.4706,1.17647,10.1961,15.2941,7.84314,14.848,0,1416451222846,40.4383,-79.9277
1,4.05324,48.2353,20.7843,1016,2,0,179,15.2325,45.098,7.84314,18.4314,24.7059,12.549,14.5542,0,1416451223847,40.4382,-79.9277
1,11.4842,84.7059,20.7843,1829,11,31.9146,185,14.2352,45.098,10.5882,20,19.2157,9.41177,14.9239,8.28786,1416451224841,40.4382,-79.9277
1,18.9151,40,18.4314,2460,19,39.372,185,14.2124,34.5098,9.01961,18.4314,24.3137,9.41177,14.8853,13.7519,1416451225840,40.4382,-79.9277
1,23.1935,72.549,22.7451,2963.25,23,21.204,186,14.8337,35.6863,13.3333,18.4314,24.3137,12.9412,14.5887,8.92125,1416451226842,40.4381,-79.9277
1,23.1935,81.5686,23.9216,2772,28,31.4447,186,14.7108,40.7843,13.3333,22.3529,26.6667,13.3333,14.5887,12.376,1416451227841,40.4381,-79.9277
1,29.0482,96.0784,23.9216,1925.75,33,53.4328,193,14.7108,57.6471,22.3529,23.5294,30.1961,15.2941,14.5093,14.6099,1416451228841,40.4381,-79.9277
1,29.0482,96.0784,24.7059,2005.25,33,53.4328,190,15.2652,57.6471,14.5098,23.5294,32.1569,16.0784,14.4824,14.6099,1416451229841,40.438,-79.9277
1,33.3266,76.4706,22.7451,2005.25,37,48.2005,187,14.7642,53.3333,13.3333,22.3529,32.1569,16.0784,14.4824,13.7233,1416451230841,40.4379,-79.9277
1,35.5784,77.2549,21.9608,2159.75,41,50.9012,183,14.6919,53.3333,11.7647,20,28.2353,14.1176,14.4824,15.6088,1416451231840,40.4378,-79.9277
5,38.9561,72.9412,18.8235,2371,43,23.2096,182,14.8063,41.9608,9.80392,19.2157,28.2353,14.1176,14.9239,7.81339,1416451232841,40.4377,-79.9277
5,44.1353,68.2353,15.2941,2366,44,11.7711,182,15.1369,43.9216,9.80392,19.2157,27.0588,13.3333,14.9239,3.95433,1416451233841,40.4375,-79.9277
5,45.7115,57.2549,15.2941,1714.75,44,11.7711,178,15.1369,33.7255,5.88235,14.902,23.1373,11.7647,14.9239,3.95433,1416451234840,40.4374,-79.9278
5,42.1087,57.2549,14.902,1672,44,11.7711,182,14.8211,23.5294,3.52941,11.7647,19.2157,9.41177,14.8929,3.95433,1416451235845,40.4373,-79.9278
5,41.8835,28.6275,10.9804,1672,43,11.7711,178,15.4981,20,2.7451,12.1569,18.8235,9.41177,14.6062,3.95433,1416451236840,40.4371,-79.9278
5,40.082,28.2353,9.80392,1640.5,41,0,178,15.228,20,0.784314,9.41177,18.4314,9.41177,14.3434,0,1416451237841,40.437,-79.9278
5,39.6317,28.2353,14.5098,1580,38,0,176,14.0298,17.6471,7.84314,16.8627,18.4314,9.41177,14.5542,0,1416451238846,40.4369,-79.9277
5,38.2806,99.6078,21.1765,1684,38,0,177,14.6516,44.3137,7.84314,16.8627,25.098,13.3333,14.8575,0,1416451239840,40.4369,-79.9277
5,39.6317,89.4118,21.1765,1644,40,30.904,177,14.6516,47.8431,12.1569,21.9608,26.6667,13.3333,14.8575,7.21367,1416451240840,40.4368,-79.9277
5,41.2079,89.4118,19.2157,1649.25,40,30.904,177,14.5035,46.6667,9.80392,18.4314,27.451,13.7255,14.9239,7.21367,1416451241840,40.4366,-79.9277
5,41.2079,72.1569,14.5098,1649.25,41,14.719,177,14.477,31.7647,5.88235,14.902,22.7451,11.3725,14.9059,3.4467,1416451242841,40.4366,-79.9277
5,41.6583,38.4314,14.5098,1681.75,41,14.719,178,15.0854,31.7647,0,9.01961,15.2941,7.84314,14.2429,3.4467,1416451243841,40.4365,-79.9277
5,41.2079,14.1176,9.80392,1482.25,40,14.719,180,20.85,14.1176,1.17647,10.1961,15.2941,7.84314,15.4348,3.4467,1416451244840,40.4364,-79.9277
3,37.6051,16.8627,9.01961,1482.25,34,0,179,29.3996,11.3725,1.17647,10.1961,15.2941,7.84314,12.9356,0,1416451245841,40.4363,-79.9277
3,34.9029,17.6471,9.80392,1139,30,0,181,29.3996,10.1961,0.784314,9.80392,15.2941,7.84314,12.9356,0,1416451246841,40.4362,-79.9277
3,31.3,17.6471,9.80392,1297.25,28,0,181,13.827,28.6275,1.17647,10.1961,15.2941,7.84314,12.9356,0,1416451247840,40.4362,-79.9277
5,28.5979,36.8627,11.3725,1297.25,28,0,181,14.0545,17.2549,1.56863,11.3725,15.2941,7.84314,14.5542,0,1416451248840,40.4361,-79.9277
5,27.2468,43.5294,16.8627,1329,25,0,178,14.7426,17.2549,13.7255,23.1373,25.098,7.84314,14.5542,0,1416451249840,40.4359,-79.9277
1,29.4986,89.0196,19.2157,1574,29,46.9212,180,14.7709,51.3725,10.9804,23.1373,25.098,12.549,14.4735,10.4861,1416451250846,40.4359,-79.9277
1,34.0022,90.1961,21.5686,1878,33,42.7127,178,14.8579,48.2353,10.9804,20.7843,27.451,14.1176,14.4735,11.3892,1416451251840,40.4358,-79.9277
1,36.254,83.9216,21.5686,2074,38,58.0828,180,14.8579,48.2353,12.549,21.5686,29.0196,15.2941,14.4824,17.1039,1416451252840,40.4357,-79.9277
1,38.731,83.9216,21.9608,2266,38,58.0828,181,14.7018,47.0588,13.3333,22.7451,30.1961,15.2941,14.9239,17.1039,1416451253840,40.4356,-79.9277
1,38.731,96.4706,24.3137,2266,43,62.0701,181,14.5932,46.2745,14.902,23.5294,30.1961,15.2941,14.9239,19.9702,1416451254846,40.4356,-79.9277
1,42.559,99.6078,20.7843,2608,47,45.0654,180,14.4533,46.2745,14.902,23.1373,30.1961,15.2941,14.9239,16.6875,1416451255841,40.4355,-79.9277
1,43.2346,99.6078,20.3922,1939.5,51,67.1348,183,14.6623,50.9804,11.3725,20.7843,30.1961,15.2941,14.4824,18.4874,1416451256840,40.4354,-79.9277
1,48.1885,86.6667,18.4314,2084.25,53,38.3106,182,14.7763,45.4902,2.35294,20.7843,30.1961,14.1176,14.9239,11.3373,1416451257840,40.4353,-79.9277
5,52.9173,15.6863,9.80392,1890.5,54,17.3856,180,14.7763,22.7451,2.35294,9.41177,15.6863,7.84314,14.9239,4.66666,1416451258841,40.4351,-79.9277
5,55.3943,15.6863,9.80392,1454,52,17.3856,179,13.9768,10.1961,0.784314,9.80392,15.2941,7.84314,15.4348,4.66666,1416451259841,40.435,-79.9277
3,54.7187,12.549,10.1961,1289.75,52,17.3856,177,29.3996,11.3725,1.17647,10.1961,15.2941,7.84314,12.9356,4.66666,1416451260840,40.4349,-79.9277
3,51.7914,16.4706,9.80392,1289.75,45,17.3856,180,29.3996,10.5882,0.784314,9.41177,15.2941,7.84314,12.9356,4.66666,1416451261840,40.4347,-79.9277
3,49.0892,16.8627,9.41177,1089.75,38,0,177,28.9765,10.5882,1.56863,10.1961,15.2941,7.84314,12.9356,0,1416451262841,40.4346,-79.9277
3,35.5784,24.3137,10.5882,1187.5,31,0,181,13.8889,12.9412,1.56863,10.1961,15.2941,7.84314,12.9356,0,1416451263847,40.4344,-79.9277
1,31.3,100,18.8235,1280.75,29,0,183,13.8889,18.4314,1.56863,10.1961,15.6863,9.80392,12.9356,0,1416451264840,40.4343,-79.9277
1,31.3,100,18.8235,1697.75,31,22.443,183,13.5646,46.2745,9.80392,18.4314,25.8824,13.3333,14.5502,5.40996,1416451265840,40.4342,-79.9277
1,31.3,80.3922,19.6078,1697.75,31,22.443,184,14.604,45.4902,14.5098,23.5294,26.2745,13.3333,14.9239,5.40996,1416451266840,40.4342,-79.9277
1,33.3266,100,22.3529,1881,34,35.3226,181,14.5695,46.2745,13.7255,23.1373,27.8431,14.1176,14.4824,9.43366,1416451267840,40.4341,-79.9277
1,37.8302,91.3726,22.7451,1995.25,38,50.7977,176,14.5834,46.2745,17.2549,26.6667,30.5882,14.1176,14.4824,14.3907,1416451268841,40.434,-79.9277
5,39.6317,78.0392,23.9216,2106,40,24.6807,177,14.9844,50.5882,15.6863,26.6667,30.5882,15.2941,14.4824,7.37999,1416451269840,40.4339,-79.9277
5,39.6317,80,23.5294,2220.75,42,25.7638,177,14.8812,55.2941,15.6863,25.098,32.549,15.2941,14.4824,8.12361,1416451270841,40.4339,-79.9277
5,40.082,75.2941,23.1373,2337,44,24.7187,179,14.7633,52.1569,14.5098,23.5294,32.549,16.4706,14.4824,8.20206,1416451271841,40.4338,-79.9277
1,41.6583,84.7059,23.1373,2475.25,46,39.115,180,14.7633,52.9412,14.5098,23.5294,33.3333,16.8627,14.9239,13.7468,1416451272841,40.4337,-79.9277
1,44.3605,84.7059,22.7451,2657.75,47,39.115,181,14.8211,31.7647,8.62745,16.8627,25.098,12.9412,14.9239,13.7468,1416451273846,40.4336,-79.9277
1,45.4864,58.4314,21.1765,2657.75,47,39.115,182,14.4165,44.3137,10.1961,20.7843,27.451,13.7255,14.8763,13.7468,1416451274841,40.4335,-79.9277
1,46.8374,86.6667,15.2941,1818,48,17.714,181,14.3797,21.1765,0.392157,10.9804,18.4314,7.84314,14.9149,4.57247,1416451275841,40.4333,-79.9277
5,47.2878,17.2549,9.80392,1745.5,48,17.714,179,15.2563,21.1765,1.56863,10.5882,15.2941,7.84314,14.6121,4.57247,1416451276841,40.4332,-79.9277
3,47.9633,16.4706,9.41177,1182.25,41,17.714,179,15.6443,10.9804,1.56863,10.5882,15.2941,7.84314,14.9086,4.57247,1416451277841,40.4331,-79.9277
3,34.9029,41.1765,11.3725,1158.75,30,0,179,15.6443,14.5098,0.392157,9.01961,15.2941,7.84314,14.9086,0,1416451278840,40.4329,-79.9277
3,24.7698,41.1765,11.3725,1310,18,0,178,14.0513,20.3922,2.7451,11.3725,15.2941,7.84314,14.9086,0,1416451279845,40.4328,-79.9276
3,14.8619,30.9804,10.9804,1310,18,0,178,14.7982,18.4314,2.35294,11.3725,15.2941,7.84314,14.6152,0,1416451280840,40.4328,-79.9276
9,10.3583,29.4118,10.9804,1290,12,0,179,15.0383,18.0392,2.35294,11.3725,15.2941,7.84314,14.9113,0,1416451281841,40.4327,-79.9276
9,10.3583,29.0196,10.9804,1298,11,0,179,15.0176,18.0392,2.35294,10.9804,15.2941,7.84314,14.9113,0,1416451282841,40.4327,-79.9276
9,11.7094,28.6275,10.9804,1298,12,5.70925,185,14.7009,17.6471,2.35294,10.9804,15.2941,7.84314,14.6152,1.05219,1416451283847,40.4327,-79.9276
9,11.0338,96.0784,17.2549,1514,14,11.3291,202,14.7009,28.2353,1.96078,10.9804,19.6078,10.9804,14.6152,2.43534,1416451284840,40.4327,-79.9276
9,13.2856,96.0784,17.2549,1768,20,44.0235,218,14.2469,42.3529,8.62745,17.6471,23.5294,12.1569,14.8942,11.0511,1416451285841,40.4326,-79.9276
9,19.5907,93.3333,21.9608,1768,20,44.0235,231,15.0481,50.1961,12.9412,21.5686,27.0588,14.1176,14.4824,11.0511,1416451286846,40.4326,-79.9277
9,23.4187,81.1765,21.5686,2312.75,27,51.1309,248,14.9265,50.1961,17.6471,23.9216,29.8039,15.2941,14.9239,16.79,1416451287841,40.4326,-79.9277
1,33.5518,80.3922,21.5686,1780,33,70.467,259,15.163,58.4314,17.6471,21.9608,30.5882,15.2941,14.9239,17.8092,1416451288840,40.4326,-79.9279
1,38.0554,74.902,21.5686,2154.25,38,58.6052,262,14.4479,51.3725,12.9412,21.9608,30.5882,15.2941,14.9239,17.9255,1416451289840,40.4325,-79.9281
1,41.8835,85.4902,20.7843,2262.25,42,62.3875,262,14.8314,46.6667,12.9412,22.3529,30.1961,15.2941,14.9239,20.0391,1416451290841,40.4325,-79.9282
5,45.036,79.2157,20.7843,2438.5,46,35.8208,262,14.8314,45.4902,10.5882,19.6078,27.0588,13.7255,14.9239,12.4022,1416451291840,40.4325,-79.9283
5,45.036,79.2157,27.8431,2438.5,46,35.8208,262,14.7502,78.4314,16.4706,26.2745,37.2549,20,14.9239,12.4022,1416451292840,40.4325,-79.9283
1,47.513,98.4314,50.9804,2107.5,50,52.7403,261,14.8951,78.4314,46.6667,56.4706,46.2745,23.1373,14.9239,15.7815,1416451293840,40.4325,-79.9285
1,55.6195,100,32.1569,2980,56,74.9861,259,14.9665,85.4902,19.2157,32.549,46.2745,23.1373,14.4824,31.7275,1416451294840,40.4325,-79.9288
1,60.7986,87.8431,28.2353,2359.75,62,96.9596,259,14.84,59.2157,19.2157,32.549,34.5098,17.2549,14.4824,32.486,1416451295840,40.4324,-79.929
1,64.8518,72.9412,26.2745,2464,66,69.3759,261,14.84,60.7843,18.0392,26.6667,33.7255,16.8627,14.4824,24.2711,1416451296840,40.4324,-79.9292
4,68.9051,72.9412,26.2745,2682,70,49.1392,263,14.8889,56.4706,17.2549,26.2745,34.1176,16.8627,14.4824,18.7122,1416451297841,40.4324,-79.9295
4,73.4087,78.8235,26.2745,2682,70,49.1392,263,13.8521,39.2157,17.2549,25.098,26.2745,12.1569,14.7,18.7122,1416451298840,40.4324,-79.9297
4,74.3094,45.4902,15.2941,2337.75,72,60.3929,262,14.416,39.2157,1.96078,10.9804,15.2941,12.1569,14.5677,20.0458,1416451299848,40.4324,-79.9299
4,73.1835,12.9412,10.5882,2030.5,72,60.3929,262,14.3577,14.5098,1.17647,10.1961,15.2941,7.84314,14.6157,20.0458,1416451300842,40.4323,-79.9302
3,70.4813,62.7451,30.1961,1626,69,60.3929,262,13.0953,10.1961,1.17647,10.1961,15.2941,7.84314,14.6157,20.0458,1416451301841,40.4323,-79.9304
4,70.031,62.7451,30.1961,2080,71,41.2556,260,13.0953,63.9216,16.0784,25.8824,33.3333,16.8627,14.7,12.1839,1416451302841,40.4323,-79.9306
4,68.9051,100,28.2353,2080,71,41.2556,258,14.9297,70.5882,19.6078,29.0196,35.6863,18.0392,14.9239,12.1839,1416451303840,40.4323,-79.9309
4,68.9051,72.9412,10.5882,2162.75,75,84.8356,258,13.4394,70.5882,3.13725,11.7647,15.2941,7.84314,14.7,26.051,1416451304841,40.4323,-79.9309
4,73.6339,9.80392,10.9804,2000,71,84.8356,261,17.6967,13.7255,1.96078,10.9804,16.8627,7.84314,15.4348,26.051,1416451305840,40.4322,-79.9311
4,72.508,42.7451,10.9804,1958,68,84.8356,261,13.6346,15.6863,1.96078,10.9804,16.8627,10.5882,14.7,26.051,1416451306840,40.4322,-79.9313
4,68.6799,99.6078,29.8039,2025.75,69,44.9023,263,13.6346,67.8431,14.1176,27.8431,33.7255,17.6471,14.7,12.915,1416451307840,40.4322,-79.9316
4,68.9051,75.2941,29.8039,2784,70,44.9023,262,14.9835,66.2745,18.8235,27.8431,37.2549,18.8235,14.9239,12.915,1416451308841,40.4322,-79.9318
4,68.2295,75.2941,28.2353,2640,70,44.9023,259,14.7247,41.1765,20,29.0196,33.7255,11.3725,14.9239,12.915,1416451309841,40.4321,-79.932
4,65.5274,16.8627,12.1569,2640,71,16.7443,260,15.1737,41.1765,2.7451,11.7647,15.2941,7.84314,14.905,6.27641,1416451310841,40.4321,-79.9322
3,64.8518,10.5882,10.5882,1847.75,64,16.7443,257,27.9645,11.3725,1.17647,10.1961,15.2941,7.84314,12.9356,6.27641,1416451311840,40.4321,-79.9324
3,64.6267,13.3333,10.5882,1420,55,16.7443,256,14.0764,10.5882,1.17647,10.1961,15.2941,7.84314,12.9356,6.27641,1416451312854,40.432,-79.9326
3,60.1231,19.2157,9.80392,1276.75,52,0,258,14.1801,12.549,1.56863,10.9804,15.2941,7.84314,12.9356,0,1416451313844,40.432,-79.9329
3,52.4669,19.2157,9.80392,1722,53,38.7945,255,14.1801,41.5686,5.4902,16.8627,25.4902,13.3333,14.5542,9.48511,1416451314840,40.4319,-79.9332
3,53.818,95.6863,20.3922,1722,53,38.7945,257,14.6583,51.3725,11.7647,21.1765,25.4902,13.7255,14.5542,9.48511,1416451315840,40.4319,-79.9334
5,55.8446,70.5882,18.4314,1728,58,84.8402,261,14.3891,51.3725,10.5882,19.6078,24.7059,12.549,14.4824,20.8154,1416451316842,40.4319,-79.9336
5,55.8446,44.3137,9.01961,1843.25,62,82.1548,261,14.4564,41.5686,1.96078,10.9804,24.7059,12.549,14.9239,21.5009,1416451317840,40.4319,-79.9336
5,58.772,11.7647,10.5882,1818.75,64,43.3564,264,29.3996,12.1569,1.96078,10.9804,15.2941,7.84314,12.9356,11.1961,1416451318840,40.4319,-79.9338
5,61.6993,11.3725,10.5882,1732.5,64,43.3564,269,29.3996,10.9804,1.56863,10.5882,15.2941,7.84314,12.9356,11.1961,1416451319840,40.4319,-79.934
3,65.077,11.3725,10.5882,1635.75,58,43.3564,277,29.3996,10.9804,1.56863,10.5882,15.2941,7.84314,12.9356,11.1961,1416451320842,40.4319,-79.9342
3,62.3749,12.549,10.1961,1635.75,58,43.3564,278,29.3996,10.5882,1.17647,10.1961,15.2941,7.84314,12.9356,11.1961,1416451321841,40.4319,-79.9344
3,60.1231,13.7255,10.1961,1440.5,53,0,277,29.3996,10.5882,5.88235,13.7255,21.1765,10.9804,12.9356,0,1416451322840,40.432,-79.9346
5,50.4403,53.7255,11.7647,1592,55,44.2503,284,14.6071,28.6275,4.31373,13.3333,21.1765,10.9804,12.9356,10.0023,1416451323841,40.432,-79.935
5,49.99,36.0784,13.3333,1821,58,60.1308,281,14.9485,20.7843,4.31373,13.3333,18.8235,9.41177,14.5542,15.547,1416451324840,40.4321,-79.9351
5,52.6921,16.8627,10.5882,1712.75,60,45.3277,288,14.9485,17.6471,4.31373,11.7647,15.2941,7.84314,14.5542,11.0229,1416451325843,40.4321,-79.9353
5,57.4209,16.8627,10.5882,1641.75,61,23.6954,290,15.0786,11.3725,1.56863,10.5882,15.2941,7.84314,15.4348,5.52345,1416451326840,40.4322,-79.9355
5,60.3482,12.549,10.1961,1641.75,61,23.6954,295,29.3996,10.5882,1.56863,10.5882,15.2941,7.84314,12.9356,5.52345,1416451327841,40.4322,-79.9356
3,61.9245,13.3333,10.5882,1714,62,22.8961,298,29.3996,10.5882,1.56863,10.5882,15.2941,7.84314,12.9356,5.57201,1416451328841,40.4323,-79.9358
3,58.3216,13.3333,10.1961,1633.5,57,22.8961,304,29.3996,10.9804,1.17647,10.1961,15.2941,7.84314,12.9356,5.57201,1416451329841,40.4324,-79.936
3,45.9367,19.2157,10.5882,1360,44,22.8961,308,15.8354,11.7647,2.35294,10.1961,15.2941,7.84314,12.9356,5.57201,1416451330840,40.4325,-79.9362
3,31.5252,29.4118,11.3725,1268,26,0,309,14.8781,16.0784,2.35294,11.7647,15.2941,7.84314,12.9356,0,1416451331841,40.4326,-79.9363
3,31.5252,26.6667,11.3725,1306.75,14,0,309,14.8781,16.4706,1.96078,10.9804,15.2941,7.84314,12.9356,0,1416451332840,40.4326,-79.9363
3,22.0676,26.6667,10.5882,1306.75,14,0,314,14.7991,16.0784,1.96078,10.9804,15.2941,7.84314,14.5542,0,1416451333840,40.4326,-79.9363
8,12.6101,23.9216,9.80392,1242,4,0,320,14.7884,16.0784,1.17647,10.1961,15.2941,7.84314,14.848,0,1416451334847,40.4327,-79.9364
8,4.72878,24.7059,9.80392,976,0,0,321,15.3675,13.7255,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416451335840,40.4327,-79.9364
8,0,28.2353,9.80392,815.5,0,0,353,15.398,16.0784,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416451336840,40.4327,-79.9364
8,0,30.5882,9.80392,796,0,0,353,15.398,17.6471,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416451337840,40.4327,-79.9364
8,0,30.5882,9.80392,796,0,0,353,15.232,18.0392,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416451338840,40.4327,-79.9364
8,0,30.5882,9.80392,796,0,0,353,14.7368,18.0392,1.17647,10.1961,15.2941,7.84314,14.848,0,1416451339841,40.4327,-79.9364
